Zipcode,Latitude,Longitude,City,County,Metro,State,MedianPriceAll,MedianPrice1Bed,MedianPrice2Bed,MedianPrice3Bed,MedianPrice4Bed,MedianPrice5PlusBed
94526,37.814613,-121.990552,Danville,Contra Costa,San Francisco,CA,1155200,,722100,947300,1244700,1415500
94530,37.921561,-122.298337,El Cerrito,Contra Costa,San Francisco,CA,840300,706500,722600,849900,985500,1137800
94531,37.965765,-121.775818,Antioch,Contra Costa,San Francisco,CA,448100,,,411300,461000,532700
94533,38.280745,-122.00638,Fairfield,Solano,Vallejo,CA,346500,167300,256600,327400,398300,513700
94534,38.244839,-122.135861,Fairfield,Solano,Vallejo,CA,487000,,403000,431600,507700,601500
94536,37.570508,-121.98125,Fremont,Alameda,San Francisco,CA,927800,390900,,910400,1047300,1198000
94538,37.501368,-121.956753,Fremont,Alameda,San Francisco,CA,832400,381100,,828000,907500,953300
94539,37.516907,-121.911763,Fremont,Alameda,San Francisco,CA,1422800,404800,722000,1226700,1567700,1945000
94541,37.673945,-122.084821,Hayward,Alameda,San Francisco,CA,576600,,,583000,697000,826600
94542,37.659883,-122.037142,Hayward,Alameda,San Francisco,CA,861100,,530500,789000,935400,1177900
94544,37.63382,-122.0572,Hayward,Alameda,San Francisco,CA,577000,,452200,574900,682300,816300
94545,37.605905,-122.126873,Hayward,Alameda,San Francisco,CA,614800,,409000,605800,702800,949200
94546,37.714509,-122.079542,Castro Valley,Alameda,San Francisco,CA,726100,539900,577400,726000,843100,916200
94547,38.010166,-122.261728,Hercules,Contra Costa,San Francisco,CA,574300,267700,,528600,628800,673900
94549,37.897009,-122.114292,Lafayette,Contra Costa,San Francisco,CA,1356700,,982800,1163700,1483600,2004700
94550,37.519986,-121.575596,Livermore,Alameda,San Francisco,CA,791800,301700,572600,709900,907200,1180200
94551,37.750502,-121.749055,Livermore,Alameda,San Francisco,CA,693200,,564700,679800,766000,897900
94552,37.72272,-122.021552,Castro Valley,Alameda,San Francisco,CA,967500,,769900,914600,979200,1111300
94553,37.993892,-122.136441,Martinez,Contra Costa,San Francisco,CA,579700,,417400,555900,676300,763900
94555,37.548205,-122.098677,Fremont,Alameda,San Francisco,CA,944500,382400,599900,936500,1029200,1121900
94556,37.840645,-122.114877,Moraga,Contra Costa,San Francisco,CA,1235800,,711100,1093100,1359900,1499700
94558,38.442011,-122.23832,Napa,Napa,Napa,CA,617100,363200,483700,580300,720400,927300
94559,38.245724,-122.313405,Napa,Napa,Napa,CA,548300,433500,523100,555900,756100,
94560,37.504514,-122.032916,Newark,Alameda,San Francisco,CA,767300,361400,522100,740800,854700,1003800
94561,37.993936,-121.691139,Oakley,Contra Costa,San Francisco,CA,423800,,334500,400600,456700,527300
94563,37.87992,-122.184572,Orinda,Contra Costa,San Francisco,CA,1477500,,1156900,1294100,1660400,2187500
94564,37.994038,-122.282589,Pinole,Contra Costa,San Francisco,CA,518300,,404500,503600,582700,653800
94565,38.014576,-121.906255,Pittsburg,Contra Costa,San Francisco,CA,389900,,,371900,423400,583500
94566,37.648104,-121.849965,Pleasanton,Alameda,San Francisco,CA,1097200,,710800,942900,1147700,1787900
94568,37.715245,-121.9147,Dublin,Alameda,San Francisco,CA,812000,,572000,776200,981800,1314000
94571,38.148862,-121.737696,Rio Vista,Solano,Vallejo,CA,332800,,330100,332500,333700,
94572,38.032793,-122.252211,Rodeo,Contra Costa,San Francisco,CA,491100,,,476700,523100,553700
94574,38.542448,-122.419923,Saint Helena,Napa,Napa,CA,1125900,,885700,1202400,1400200,
94577,37.713275,-122.16735,San Leandro,Alameda,San Francisco,CA,613500,,549800,634400,699700,829000
94578,37.706137,-122.12555,San Leandro,Alameda,San Francisco,CA,588100,,514200,603600,678700,764400
94579,37.686491,-122.157201,San Leandro,Alameda,San Francisco,CA,616400,,509600,602200,700100,704900
94580,37.675731,-122.133017,San Lorenzo,Alameda,San Francisco,CA,580500,,503600,576700,635000,668000
94582,37.762174,-121.915788,San Ramon,Contra Costa,San Francisco,CA,1087200,,579700,912400,1176200,1388200
94583,37.75512,-121.972699,San Ramon,Contra Costa,San Francisco,CA,905200,,,861700,959900,1215600
94585,38.192498,-121.927529,Suisun City,Solano,Vallejo,CA,362600,,325900,355300,374500,
94587,37.603155,-122.018638,Union City,Alameda,San Francisco,CA,784400,,,749600,847900,1029700
94588,37.792682,-121.86059,Pleasanton,Alameda,San Francisco,CA,941600,,609700,905000,1041500,
94589,38.18735,-122.224074,Vallejo,Solano,Vallejo,CA,340500,,186000,336100,358200,386700
94590,38.103234,-122.249096,Vallejo,Solano,Vallejo,CA,326600,,296100,348800,396200,438600
94591,38.122869,-122.196863,Vallejo,Solano,Vallejo,CA,433800,,296600,378400,466900,512100
94595,37.87195,-122.069383,Walnut Creek,Contra Costa,San Francisco,CA,591100,331400,450200,970700,1193400,1392300
94596,37.889098,-122.037553,Walnut Creek,Contra Costa,San Francisco,CA,985000,,512500,1026200,1218400,1346400
94597,37.918191,-122.071665,Walnut Creek,Contra Costa,San Francisco,CA,826400,,530000,841900,982600,1184700
94598,37.899936,-121.999244,Walnut Creek,Contra Costa,San Francisco,CA,967300,,575800,873900,1070400,1264000
94599,38.409878,-122.361511,Yountville,Napa,Napa,CA,869700,,802600,889200,,
94601,37.775545,-122.218705,Oakland,Alameda,San Francisco,CA,523600,,500200,546500,592100,656800
94602,37.80432,-122.207545,Oakland,Alameda,San Francisco,CA,845100,,742700,906200,1020900,1081700
94603,37.736529,-122.179445,Oakland,Alameda,San Francisco,CA,383000,,366800,393700,454900,481900
94605,37.761408,-122.150198,Oakland,Alameda,San Francisco,CA,609500,,,667500,816300,883800
94606,37.791887,-122.245334,Oakland,Alameda,San Francisco,CA,650300,535300,594200,687100,782900,839500
94607,37.807215,-122.301497,Oakland,Alameda,San Francisco,CA,617600,506800,625500,702400,744200,814500
94608,37.836844,-122.289143,Oakland,Alameda,San Francisco,CA,661500,490400,,774100,850500,928900
94609,37.834403,-122.264368,Oakland,Alameda,San Francisco,CA,891500,589400,863600,946700,1049100,1128600
94610,37.811406,-122.242458,Oakland,Alameda,San Francisco,CA,1173800,,806800,1286900,1561500,1824600
94611,37.82935,-122.203507,Oakland,Alameda,San Francisco,CA,1200500,,906400,1210200,1498000,2578100
94612,37.8088,-122.269196,Oakland,Alameda,San Francisco,CA,687300,579500,843000,810200,,
94618,37.844672,-122.238105,Oakland,Alameda,San Francisco,CA,1318200,422400,1123800,1342200,1766400,2035400
94619,37.790438,-122.140819,Oakland,Alameda,San Francisco,CA,709600,513200,612100,751800,882200,1025600
94621,37.748272,-122.216825,Oakland,Alameda,San Francisco,CA,369200,317000,362700,382100,424200,470500
94702,37.865777,-122.286321,Berkeley,Alameda,San Francisco,CA,870800,654100,847600,971500,1110900,1156700
94703,37.863911,-122.275643,Berkeley,Alameda,San Francisco,CA,973700,636200,871800,1031300,1129600,1224400
94704,37.866536,-122.257996,Berkeley,Alameda,San Francisco,CA,1138800,669100,802300,1274800,1413200,1860400
94705,37.865183,-122.238209,Berkeley,Alameda,San Francisco,CA,1534800,718800,1065600,1431000,1920500,2577900
94706,37.889704,-122.295531,Albany,Alameda,San Francisco,CA,981100,485100,884200,1094500,1228800,1316500
94707,37.898189,-122.27913,Berkeley,Alameda,San Francisco,CA,1311100,,1057800,1302200,1487600,1843200
94708,37.902944,-122.261795,Berkeley,Alameda,San Francisco,CA,1253600,914900,1065700,1243300,1409500,1884300
94709,37.879234,-122.266839,Berkeley,Alameda,San Francisco,CA,1071300,683700,887400,1253100,1447000,1778500
94710,37.863914,-122.306465,Berkeley,Alameda,San Francisco,CA,877500,765300,846500,982900,1108700,
94801,37.952844,-122.381974,Richmond,Contra Costa,San Francisco,CA,358000,,,366600,416800,452000
94803,37.959549,-122.283578,El Sobrante,Contra Costa,San Francisco,CA,545500,,404800,524600,646700,709600
94804,37.916555,-122.341233,Richmond,Contra Costa,San Francisco,CA,420100,,407800,436200,477200,545300
94805,37.942798,-122.322923,Richmond,Contra Costa,San Francisco,CA,517000,,458500,540100,650700,
94806,37.98079,-122.337627,San Pablo,Contra Costa,San Francisco,CA,417100,,,427500,487100,677300
94901,37.978138,-122.497611,San Rafael,Marin,San Francisco,CA,1088900,,794100,1044900,1342000,1850600
94903,38.022366,-122.555605,San Rafael,Marin,San Francisco,CA,909600,389000,552500,859300,1048500,1193100
94904,37.945512,-122.56012,Kentfield,Marin,San Francisco,CA,1573300,,770000,1488300,2172100,3669500
94920,37.885629,-122.46858,Tiburon,Marin,San Francisco,CA,2699900,,1683800,2392000,3242900,4604200
94923,38.339402,-123.034599,Bodega Bay,Sonoma,Santa Rosa,CA,826900,,741600,939300,,
94925,37.931846,-122.507738,Corte Madera,Marin,San Francisco,CA,1283700,,941100,1262100,1464800,1920500
94928,38.34642,-122.694127,Rohnert Park,Sonoma,Santa Rosa,CA,513300,,317600,511800,578400,644100
94930,37.943963,-122.616418,Fairfax,Marin,San Francisco,CA,895300,743800,796700,936500,1102700,
94931,38.324133,-122.714633,Cotati,Sonoma,Santa Rosa,CA,518200,,,555200,608100,
94937,38.11649,-122.930351,Inverness,Marin,San Francisco,CA,1025200,,935700,1202500,,
94939,37.937082,-122.532369,Larkspur,Marin,San Francisco,CA,1606500,498200,971600,1672300,2018100,2485500
94941,37.897665,-122.563172,Mill Valley,Marin,San Francisco,CA,1443500,795500,1089800,1383600,1860700,2569600
94945,38.134068,-122.52719,Novato,Marin,San Francisco,CA,772200,,604400,742200,854500,1084700
94947,38.112166,-122.634384,Novato,Marin,San Francisco,CA,735100,,472600,716800,851300,1090100
94949,38.060475,-122.508496,Novato,Marin,San Francisco,CA,856700,,,813300,1034000,1085700
94951,38.320861,-122.646138,Penngrove,Sonoma,Santa Rosa,CA,932200,,827600,919300,1053200,
94952,38.234553,-122.760385,Petaluma,Sonoma,Santa Rosa,CA,757100,,648000,752300,863400,973100
94954,38.235014,-122.557332,Petaluma,Sonoma,Santa Rosa,CA,606700,,509500,561200,654000,778600
94957,37.963111,-122.563588,Ross,Marin,San Francisco,CA,2746400,,,,2874100,
94960,37.995864,-122.577814,San Anselmo,Marin,San Francisco,CA,1150600,787100,843300,1142900,1500800,1889200
94965,37.852904,-122.547207,Sausalito,Marin,San Francisco,CA,1280300,567700,1023600,1523600,2114900,
94970,37.914513,-122.64689,Stinson Beach,Marin,San Francisco,CA,2802700,,,3234800,,
94973,38.012697,-122.639598,Woodacre,Marin,San Francisco,CA,809100,,769600,873700,,
95003,37.0067,-121.878207,Aptos,Santa Cruz,Santa Cruz,CA,868300,654900,752200,906200,1208400,1322200
95004,36.874755,-121.630732,Aromas,Monterey,Salinas,CA,628000,,,607500,,
95005,37.098768,-122.091734,Ben Lomond,Santa Cruz,Santa Cruz,CA,686900,528600,611800,745700,838800,
95006,37.171267,-122.149524,Boulder Creek,Santa Cruz,Santa Cruz,CA,572800,464700,537400,703300,784000,
95008,37.279173,-121.95534,Campbell,Santa Clara,San Jose,CA,1194100,489800,789800,1176300,1350200,1564800
95010,36.976175,-121.95316,Capitola,Santa Cruz,Santa Cruz,CA,748700,516700,586500,830700,899600,
95014,37.306491,-122.08064,Cupertino,Santa Clara,San Jose,CA,1905300,779000,1112500,1801800,2144300,2406200
95018,37.074092,-122.059372,Felton,Santa Cruz,Santa Cruz,CA,605400,507400,576200,711400,797100,
95019,36.935538,-121.783134,Freedom,Santa Cruz,Santa Cruz,CA,508000,,442000,518500,,
95020,37.018419,-121.554249,Gilroy,Santa Clara,San Jose,CA,693800,,539900,641400,717000,828200
95023,36.902045,-121.350783,Hollister,San Benito,San Jose,CA,508800,,425500,487200,570100,601300
95030,37.222759,-121.983272,Los Gatos,Santa Clara,San Jose,CA,2416900,,1731300,2246700,2631000,3667600
95032,37.216953,-121.926555,Los Gatos,Santa Clara,San Jose,CA,1626300,565900,1137800,1410300,1951100,2359600
95033,37.160846,-121.983966,Lexington Hills,Santa Clara,San Jose,CA,986800,788800,849100,1038000,,
95035,37.444349,-121.868859,Milpitas,Santa Clara,San Jose,CA,909900,415900,704700,870400,1062600,1086300
95037,37.174063,-121.598747,Morgan Hill,Santa Clara,San Jose,CA,902800,546200,638000,791300,992500,1150300
95045,36.825745,-121.518587,San Juan Bautista,San Benito,San Jose,CA,586800,,,,,
95046,37.099308,-121.59924,San Martin,Santa Clara,San Jose,CA,996800,,760400,929100,1160200,1695700
95050,37.351157,-121.952295,Santa Clara,Santa Clara,San Jose,CA,1053700,,873900,1077700,1251000,1417100
95051,37.34864,-121.984373,Santa Clara,Santa Clara,San Jose,CA,1183200,,691200,1182300,1357000,1523200
95054,37.393491,-121.96467,Santa Clara,Santa Clara,San Jose,CA,1073300,626600,848100,1077200,1131900,1367100
95060,37.036461,-122.12175,Santa Cruz,Santa Cruz,Santa Cruz,CA,904100,621200,783300,953900,1219900,1463100
95062,36.970525,-121.987488,Santa Cruz,Santa Cruz,Santa Cruz,CA,815000,733400,770700,834900,973400,1096700
95065,37.031475,-121.98334,Santa Cruz,Santa Cruz,Santa Cruz,CA,811300,,702300,817100,910200,
95066,37.067917,-122.013995,Scotts Valley,Santa Cruz,Santa Cruz,CA,848700,,622700,844600,1103200,1229100
95070,37.260499,-122.046165,Saratoga,Santa Clara,San Jose,CA,2521500,,1483600,2171200,2580300,2862000
95073,37.042254,-121.930051,Soquel,Santa Cruz,Santa Cruz,CA,818100,,718200,823600,931200,
95076,36.946256,-121.756479,Watsonville,Santa Cruz,Santa Cruz,CA,542500,505800,438700,545900,603600,
95110,37.346512,-121.909803,San Jose,Santa Clara,San Jose,CA,676100,504600,659800,753800,768300,
95111,37.283111,-121.826245,San Jose,Santa Clara,San Jose,CA,676900,353500,450900,664300,714000,740000
95112,37.344482,-121.883535,San Jose,Santa Clara,San Jose,CA,731700,566400,706500,764300,891400,1029600
95116,37.350421,-121.852585,San Jose,Santa Clara,San Jose,CA,628400,355400,568100,632500,687600,726700
95117,37.311181,-121.96187,San Jose,Santa Clara,San Jose,CA,1126300,518800,787700,1137400,1292900,1425200
95118,37.25552,-121.889995,San Jose,Santa Clara,San Jose,CA,974000,,521900,957000,1051300,1254300
95119,37.230327,-121.785227,San Jose,Santa Clara,San Jose,CA,867700,,643200,834700,905600,1035600
95120,37.186141,-121.843555,San Jose,Santa Clara,San Jose,CA,1443500,,929300,1252900,1456400,1609200
95121,37.304151,-121.809869,San Jose,Santa Clara,San Jose,CA,754200,,540900,730300,803600,965800
95122,37.328684,-121.835269,San Jose,Santa Clara,San Jose,CA,639500,,439600,627900,669700,687900
95123,37.244238,-121.831604,San Jose,Santa Clara,San Jose,CA,841200,439700,485200,831800,887000,1005700
95124,37.256765,-121.922762,San Jose,Santa Clara,San Jose,CA,1177000,,810300,1099300,1271300,1442900
95125,37.295056,-121.89144,San Jose,Santa Clara,San Jose,CA,1190500,711900,968300,1194700,1386900,1626400
95126,37.326791,-121.916745,San Jose,Santa Clara,San Jose,CA,872200,619800,786700,934600,1265900,1626600
95127,37.371091,-121.800752,San Jose,Santa Clara,San Jose,CA,678700,391200,631300,670300,770500,911000
95128,37.315977,-121.936319,San Jose,Santa Clara,San Jose,CA,941700,614700,774300,979000,1146500,1267300
95129,37.305742,-122.000927,San Jose,Santa Clara,San Jose,CA,1619500,514700,810900,1515400,1779300,1973500
95130,37.277121,-121.986133,San Jose,Santa Clara,San Jose,CA,1279500,,,1235600,1308500,1468100
95131,37.387111,-121.897417,San Jose,Santa Clara,San Jose,CA,900600,520100,697600,889100,1002600,1250200
95132,37.424565,-121.748597,San Jose,Santa Clara,San Jose,CA,1000500,414200,553500,976800,1032600,1142200
95133,37.371606,-121.860844,San Jose,Santa Clara,San Jose,CA,771900,372500,514200,757900,939600,1175600
95134,37.426377,-121.950977,San Jose,Santa Clara,San Jose,CA,801900,577200,752400,1029800,,
95135,37.284529,-121.658321,San Jose,Santa Clara,San Jose,CA,1132700,459600,686300,981100,1370200,1599700
95136,37.269128,-121.850992,San Jose,Santa Clara,San Jose,CA,843900,500000,647600,814900,909500,976500
95138,37.246623,-121.733833,San Jose,Santa Clara,San Jose,CA,1123900,,627000,825600,1164200,1906500
95139,37.224914,-121.764075,San Jose,Santa Clara,San Jose,CA,832800,,706300,804600,880400,995800
95148,37.335987,-121.777603,San Jose,Santa Clara,San Jose,CA,885600,,689200,803600,922800,1130700
95203,37.952452,-121.329655,Stockton,San Joaquin,Stockton,CA,218200,,,233500,259600,
95204,37.973736,-121.319246,Stockton,San Joaquin,Stockton,CA,233400,,207200,240300,278500,
95206,37.918854,-121.417427,Stockton,San Joaquin,Stockton,CA,249000,,,234000,294100,341100
95207,38.002125,-121.324979,Stockton,San Joaquin,Stockton,CA,254700,,179200,257400,301100,
95209,38.046863,-121.352802,Stockton,San Joaquin,Stockton,CA,321900,,252800,284100,345200,402700
95210,38.030177,-121.297912,Stockton,San Joaquin,Stockton,CA,231500,,169800,229300,260500,310600
95212,38.049939,-121.23297,Stockton,San Joaquin,Stockton,CA,348300,,,317600,349800,379800
95215,37.949421,-121.157283,Garden Acres,San Joaquin,Stockton,CA,187500,,,,,
95219,38.051726,-121.483036,Stockton,San Joaquin,Stockton,CA,371800,,211600,349300,407700,486500
95222,38.072109,-120.631346,Angels,Calaveras,,CA,284800,,,303900,401700,
95223,38.433968,-119.968436,Arnold,Calaveras,,CA,287600,174500,,311600,358700,
95228,37.90723,-120.688307,Copperopolis,Calaveras,,CA,348500,,280500,342100,509600,
95236,38.02973,-121.02389,Linden,San Joaquin,Stockton,CA,389800,,,388300,419500,
95237,38.161879,-121.149837,Lockeford,San Joaquin,Stockton,CA,323800,,,323800,,
95240,38.114388,-121.144658,Lodi,San Joaquin,Stockton,CA,294100,,235500,302500,344500,374700
95242,38.137068,-121.384546,Lodi,San Joaquin,Stockton,CA,361300,,260000,347200,449400,505200
95245,38.299257,-120.626707,Mokelumne Hill,Calaveras,,CA,245900,,206400,275800,,
95247,38.138539,-120.452903,Murphys,Calaveras,,CA,339700,,,350200,448500,
95249,38.189115,-120.638708,San Andreas,Calaveras,,CA,235100,,,242200,,
95252,38.149816,-120.84667,Valley Springs,Calaveras,,CA,297200,,242400,292400,367700,
95255,38.419902,-120.474458,West Point,Calaveras,,CA,216800,,,234800,,
95258,38.173556,-121.312247,Woodbridge,San Joaquin,Stockton,CA,393300,,,323500,502300,
95301,37.321233,-120.654395,Atwater,Merced,Merced,CA,242900,,,229000,269500,382100
95304,37.671103,-121.406559,Tracy,San Joaquin,Stockton,CA,586000,,,542500,624500,660100
95307,37.554269,-120.951523,Ceres,Stanislaus,Modesto,CA,264400,,199100,250500,305200,377700
95316,37.553376,-120.714055,Denair,Stanislaus,Modesto,CA,291000,,206300,260200,371100,
95320,37.825598,-121.005157,Escalon,San Joaquin,Stockton,CA,340900,,,329700,394300,
95324,37.394536,-120.890747,Hilmar,Merced,Merced,CA,264000,,,262700,296600,
95326,37.588918,-120.855236,Hughson,Stanislaus,Modesto,CA,318300,,,303800,341800,393700
95330,37.808915,-121.312639,Lathrop,San Joaquin,Stockton,CA,380600,,261000,,398400,417800
95334,37.347307,-120.742627,Livingston,Merced,Merced,CA,228300,,,213800,279800,336500
95336,37.830267,-121.20102,Manteca,San Joaquin,Stockton,CA,348500,,365100,326100,381400,437400
95337,37.743039,-121.23838,Manteca,San Joaquin,Stockton,CA,399600,,245100,369800,423800,465200
95340,37.345785,-120.42415,Merced,Merced,Merced,CA,232500,,162400,226300,,
95348,37.392287,-120.498299,Merced,Merced,Merced,CA,256100,,168100,230300,285200,343000
95350,37.671978,-121.007405,Modesto,Stanislaus,Modesto,CA,256500,,206100,256500,301900,349200
95351,37.623601,-120.996324,Modesto,Stanislaus,Modesto,CA,210200,131200,,214500,,340900
95354,37.639029,-120.964772,Modesto,Stanislaus,Modesto,CA,229800,,207200,236200,276300,
95355,37.672906,-120.946594,Modesto,Stanislaus,Modesto,CA,303700,,254100,282900,360200,420400
95356,37.718023,-121.032714,Modesto,Stanislaus,Modesto,CA,324600,115800,203600,298100,396700,446600
95357,37.672536,-120.887136,Modesto,Stanislaus,Modesto,CA,284100,,,267600,297100,332600
95358,37.612612,-121.108568,Modesto,Stanislaus,Modesto,CA,242700,,,245500,269500,315600
95361,37.787236,-120.759202,Oakdale,Stanislaus,Modesto,CA,308500,,210100,293500,370000,419500
95363,37.452895,-121.229974,Patterson,Stanislaus,Modesto,CA,315700,,213900,278000,326300,373300
95365,37.331113,-120.294817,Planada,Merced,Merced,CA,133700,,,132000,,
95366,37.762766,-121.125277,Ripon,San Joaquin,Stockton,CA,420200,,325700,381000,474200,604300
95367,37.729282,-120.942905,Riverbank,Stanislaus,Modesto,CA,297400,,200600,268900,332400,381700
95368,37.713269,-121.085404,Salida,Stanislaus,Modesto,CA,300700,,,290200,319100,363900
95376,37.737191,-121.433384,Tracy,San Joaquin,Stockton,CA,399900,,,379700,440400,505900
95377,37.673944,-121.517227,Tracy,San Joaquin,Stockton,CA,482800,,,440300,480600,525800
95380,37.474396,-120.875917,Turlock,Stanislaus,Modesto,CA,248200,,,250300,311000,343700
95382,37.528476,-120.853313,Turlock,Stanislaus,Modesto,CA,320900,,216500,292100,370300,436500
95386,37.667405,-120.629404,Waterford,Stanislaus,Modesto,CA,243100,,205800,237600,270700,339900
95388,37.41467,-120.586787,Winton,Merced,Merced,CA,182500,,147900,180900,189000,
95391,37.768218,-121.609509,Tracy,San Joaquin,Stockton,CA,570100,,,481200,579000,673500
95401,38.449137,-122.793752,Santa Rosa,Sonoma,Santa Rosa,CA,479400,272400,423400,480600,526000,541300
95403,38.503685,-122.754057,Santa Rosa,Sonoma,Santa Rosa,CA,524500,,331900,518400,606800,905500
95404,38.525733,-122.690443,Santa Rosa,Sonoma,Santa Rosa,CA,654800,515600,497400,658400,862600,1141900
95405,38.437114,-122.665993,Santa Rosa,Sonoma,Santa Rosa,CA,556300,,476300,550800,673000,802100
95407,38.3933,-122.745048,Santa Rosa,Sonoma,Santa Rosa,CA,474200,476400,419600,469100,539600,562500
95409,38.468829,-122.580724,Santa Rosa,Sonoma,Santa Rosa,CA,662300,,620900,640900,733000,912300
95421,38.628217,-123.160834,Cazadero,Sonoma,Santa Rosa,CA,452600,399500,438100,565600,,
95422,38.973012,-122.623922,Clearlake,Lake,Clearlake,CA,143900,,,158300,,
95423,39.064446,-122.626701,Clearlake Oaks,Lake,Clearlake,CA,205900,,183900,232800,,
95425,38.823058,-123.063891,Cloverdale,Sonoma,Santa Rosa,CA,505200,,490500,491600,590000,
95426,38.833425,-122.734061,Middletown,Lake,Clearlake,CA,225900,,202300,261900,,
95436,38.486817,-122.90562,Forestville,Sonoma,Santa Rosa,CA,477700,402300,441500,610400,700200,
95437,39.487185,-123.741963,Fort Bragg,Mendocino,Ukiah,CA,384000,,382500,391000,,
95441,38.731694,-122.906767,Geyserville,Sonoma,Santa Rosa,CA,751800,,647700,771000,,
95442,38.371538,-122.487307,Glen Ellen,Sonoma,Santa Rosa,CA,950900,,749900,1013400,1317900,
95446,38.527164,-123.007892,Guerneville,Sonoma,Santa Rosa,CA,421800,351200,,483300,,
95448,38.622985,-122.889121,Healdsburg,Sonoma,Santa Rosa,CA,724700,610600,603900,735500,880900,
95451,38.922131,-122.789559,Kelseyville,Lake,Clearlake,CA,266700,,244800,278200,437100,
95452,38.425523,-122.53521,Kenwood,Sonoma,Santa Rosa,CA,1061100,,748900,1099500,,
95453,39.045931,-122.941077,Lakeport,Lake,Clearlake,CA,275800,,,287200,387200,
95460,39.305245,-123.748616,Mendocino,Mendocino,Ukiah,CA,650400,,,,,
95462,38.462142,-123.018384,Monte Rio,Sonoma,Santa Rosa,CA,419000,,420100,,,
95465,38.421934,-123.063911,Occidental,Sonoma,Santa Rosa,CA,914300,,859400,939200,,
95470,39.31403,-123.249924,Redwood Valley,Mendocino,Ukiah,CA,437400,,,,,
95472,38.398815,-122.861923,Sebastopol,Sonoma,Santa Rosa,CA,834800,681600,733800,854400,954200,1132200
95476,38.249428,-122.466627,Sonoma,Sonoma,Santa Rosa,CA,683300,550000,610100,728200,1057600,1609400
95482,39.135023,-123.259338,Ukiah,Mendocino,Ukiah,CA,354600,,311100,351000,450500,
95485,39.225478,-122.922912,Upper Lake,Lake,Clearlake,CA,284000,,,,,
95490,39.492842,-123.340973,Willits,Mendocino,Ukiah,CA,263100,,,263600,,
95492,38.528079,-122.821349,Windsor,Sonoma,Santa Rosa,CA,583800,,492000,548100,630600,757200
95497,38.743039,-123.476418,Annapolis,Sonoma,Santa Rosa,CA,808600,617300,731200,935800,,
95501,40.798659,-124.151583,Eureka,Humboldt,Eureka,CA,258500,,225300,262400,,
95503,40.738322,-124.107619,Eureka,Humboldt,Eureka,CA,282200,,,291100,379200,
95519,40.959368,-124.051236,McKinleyville,Humboldt,Eureka,CA,308000,,,310600,,
95521,40.855694,-124.066898,Arcata,Humboldt,Eureka,CA,330700,,,321100,,
95536,40.523099,-124.326421,Ferndale,Humboldt,Eureka,CA,345800,,,,,
95540,40.578828,-124.136869,Fortuna,Humboldt,Eureka,CA,291000,,,297200,,
95562,40.472423,-124.12184,Rio Dell,Humboldt,Eureka,CA,222400,,,,,
95602,38.99003,-121.114408,Auburn,Placer,Sacramento,CA,439700,,299400,434600,616800,725600
95603,38.915869,-121.080284,Auburn,Placer,Sacramento,CA,415000,301800,324900,409500,506000,604700
95608,38.62415,-121.324911,Carmichael,Sacramento,Sacramento,CA,376100,,289300,347600,441200,552000
95610,38.694908,-121.271772,Citrus Heights,Sacramento,Sacramento,CA,334100,,,326200,359700,393000
95614,38.886238,-120.979699,Cool,El Dorado,Sacramento,CA,369200,,349500,366300,,
95616,38.554133,-121.798467,Davis,Yolo,Sacramento,CA,654300,,436300,597300,737900,813500
95618,38.543211,-121.6815,Davis,Yolo,Sacramento,CA,627600,,389500,549700,744600,979100
95619,38.680605,-120.814261,Diamond Springs,El Dorado,Sacramento,CA,281500,,247400,284100,365300,
95620,38.412615,-121.756222,Dixon,Solano,Vallejo,CA,403700,,336100,379600,438600,507800
95621,38.695704,-121.308303,Citrus Heights,Sacramento,Sacramento,CA,289400,,,285500,319300,360600
95623,38.603602,-120.85703,El Dorado,El Dorado,Sacramento,CA,362300,,268500,377000,,
95624,38.427507,-121.314899,Elk Grove,Sacramento,Sacramento,CA,406600,,284300,348500,418600,470300
95626,38.733145,-121.468174,Elverta,Sacramento,Sacramento,CA,303100,,324600,,,
95627,38.734513,-122.025346,Esparto,Yolo,Sacramento,CA,321300,,,305500,,382000
95628,38.652065,-121.25441,Fair Oaks,Sacramento,Sacramento,CA,422200,,302900,364200,503100,577400
95629,38.516474,-120.688517,Volcano,Amador,,CA,345900,,306500,,,
95630,38.666597,-121.141635,Folsom,Sacramento,Sacramento,CA,506200,,341500,460900,558200,651000
95631,39.053461,-120.795632,Foresthill,Placer,Sacramento,CA,378900,,312500,385800,,
95632,38.274451,-121.259201,Galt,Sacramento,Sacramento,CA,338200,,272200,316200,373600,444000
95634,38.936904,-120.772283,Georgetown,El Dorado,Sacramento,CA,286700,,271200,315800,,
95636,38.621278,-120.383217,Somerset,El Dorado,Sacramento,CA,226300,,213000,245400,,
95638,38.313448,-121.123886,Herald,Sacramento,Sacramento,CA,550800,,,542100,610700,
95640,38.325248,-120.955787,Ione,Amador,,CA,302600,,279500,296000,,
95642,38.343033,-120.760921,Jackson,Amador,,CA,318200,,257500,338800,,
95648,38.922812,-121.312005,Lincoln,Placer,Sacramento,CA,434800,352400,,378500,432500,497700
95650,38.809175,-121.171375,Loomis,Placer,Sacramento,CA,562800,,420700,493800,715900,1080900
95655,38.549228,-121.278598,Mather Air Force Base,Sacramento,Sacramento,CA,390200,,,338400,473700,
95658,38.881183,-121.169014,Newcastle,Placer,Sacramento,CA,600800,,486700,583000,773500,
